word,count,trans
ትቀድሳላችሁ, 1, tqädsalačhu
ሳይከሰከስ, 1, saykäsäkäs
የሚባለውም, 1, yämibaläwm
አዳሽ, 1, 'ädaš
በሐሴት, 1, bäħäset
አትወቅ, 1, 'ätwäq
ከብቶችም, 1, käbtočm
እንድትናገርና, 1, 'ndtnagärna
እንዲያበዛ, 1, 'ndiyabäza
ሹምላቸው, 1, šumlačäw
እንደማትሰማ, 1, 'ndämatsäma
የፈርናክ, 1, yäfärnak
ሰማኪያ, 1, sämakiya
እውነቱም, 1, 'wnätum
ከገደልም, 1, kägädälm
ይጐነበሱለታል, 1, ygʷänäbäsulätal
ተገኘህ, 1, tägäñäh
አትማ, 1, 'ätma
በሕጋቸው, 1, bäħgačäw
እንድታመልኩት, 1, 'ndtamälkut
ከዕጣ, 1, käʕTa
ተከልክሎአል, 1, täkälklo'äl
በባሪያውና, 1, bäbariyawna
የማያዩትን, 1, yämayayutn
ድካማችሁ, 1, dkamačhu
ሊዋጉአቸው, 1, liwagu'äčäw
እጦማለሁ, 1, 'Tomalähu
ሲሰማቸውም, 1, sisämačäwm
የፍርዱ, 1, yäfrdu
ምክራችንን, 1, mkračnn
እንዳላወቁ, 1, 'ndalawäqu
ቅዱሰ, 1, qdusä
ገልጬ, 1, gälČe
የአሸዋ, 1, yä'äšäwa
የሚያልፍባት, 1, yämiyalfbat
እጆችም, 1, 'ǧočm
ፈላለገ, 1, fälalägä
የኤስሮማውያን, 1, yä'esromawyan
ከዓለት, 1, käʕalät
የመለከትና, 1, yämäläkätna
የኤሁድ, 1, yä'ehud
እፈውሳቸው, 1, 'fäwsačäw
ቢጸጸትም, 1, biṣäṣätm
ተከማች, 1, täkämač
በተንኰለኛም, 1, bätänkʷäläñam
አሸንፌዋለሁ, 1, 'äšänfewalähu
ዮርማሮዴቅ, 1, yormarodeq
የሚበድልም, 1, yämibädlm
በጥፋታችሁ, 1, bäTfatačhu
የዲቦራ, 1, yädibora
ለተማረኩትም, 1, lätämaräkutm
የምትችሉበትን, 1, yämtčlubätn
በድንኳኔም, 1, bädnkʷanem
ኤፍታህ, 1, 'eftah
አንደበቴን, 1, 'ändäbäten
እንደማይሠጋ, 1, 'ndämayśäga
እንዳልወልድ, 1, 'ndalwäld
የሰለቱና, 1, yäsälätuna
በሰዶማውያን, 1, bäsädomawyan
አላችሁና, 1, 'älačhuna
እየበላችሁና, 1, 'yäbälačhuna
ካላዳንህ, 1, kaladanh
ዓዊም, 1, ʕawim
እቆርጣለሁ, 1, 'qorTalähu
አስታወቁት, 1, 'ästawäqut
ኃይሉና, 1, ḫayluna
የተቃጠሉት, 1, yätäqaTälut
እንድታምኑ, 1, 'ndtamnu
አውራላቸው, 1, 'äwralačäw
አልተሰማኝም, 1, 'ältäsämañm
የተጠቃሁም, 1, yätäTäqahum
ምስሎቹንም, 1, msločunm
ማደርያ, 1, madärya
ጽዋዎችዋንም, 1, ṣwawočwanm
ድንጋዮቻቸውን, 1, dngayočačäwn
ሲያደርግበት, 1, siyadärgbät
ታስቆጣት, 1, tasqoTat
ከማመጣባቸው, 1, kämamäTabačäw
ገዦቹ, 1, gäžoču
የአስሮናውያን, 1, yä'äsronawyan
ያስተማረው, 1, yastämaräw
እውቀቱም, 1, 'wqätum
ይታነጽ, 1, ytanäṣ
ለአንበጣ, 1, lä'änbäTa
ነከረ, 1, näkärä
ታስተውል, 1, tastäwl
ያስተሰርያልና, 1, yastäsäryalna
ነካው, 1, näkaw
ያከብሩና, 1, yakäbruna
ሮሜልዩም, 1, romelyum
አልተፈወሰችም, 1, 'ältäfäwäsäčm
ይደጉ, 1, ydägu
የፊታቸውም, 1, yäfitačäwm
አጨምራለሁ, 1, 'äČämralähu
ሲሰማ, 1, sisäma
የተጠራው, 1, yätäTäraw
ሊቤዥ, 1, libež
መናገሩን, 1, mänagärun
ሕፃናቶቻችሁ, 1, ħṩanatočačhu
ትጠብባለች, 1, tTäbbaläč
በኵርንችት, 1, bäkʷrnčt
አልሻገርም, 1, 'älšagärm
እብቅም, 1, 'bqm
የበደልሁ, 1, yäbädälhu
እንድገናኝህ, 1, 'ndgänañh
የሐዋርያነት, 1, yäħäwaryanät
ቅጥሮችዋም, 1, qTročwam
አታጥምም, 1, 'ätaTmm
ቢተፋ, 1, bitäfa
ብንሄድ, 1, bnhed
የተቀበልሁ, 1, yätäqäbälhu
አልገደልሁህም, 1, 'älgädälhuhm
የተቀመጡባትም, 1, yätäqämäTubatm
ዕንቁም, 1, ʕnqum
ካልዘረጋለት, 1, kalzärägalät
ገፈራም, 1, gäfäram
የመሰከሩለትን, 1, yämäsäkärulätn
ጭፎሮች, 1, Čforoč
መሬታውያን, 1, märetawyan
ትሰወራለች, 1, tsäwäraläč
የመቀቀያ, 1, yämäqäqäya
ወጥች, 1, wäTč
እሞላው, 1, 'molaw
የሚበቀልበት, 1, yämibäqälbät
ይሸምቱ, 1, yšämtu
አይላቸውም, 1, 'äylačäwm
የስሙም, 1, yäsmum
ተገድሎም, 1, tägädlom
በሉና, 1, bäluna
የሚቀዳ, 1, yämiqäda
ስነጻ, 1, snäṣa
ውበትህ, 1, wbäth
ብትጠባበቅ, 1, btTäbabäq
ቢገባው, 1, bigäbaw
ጥልቅና, 1, Tlqna
ተሰምቶልሃልና, 1, täsämtolhalna
ፀንሳለች, 1, ṩänsaläč
የሚጠጣውን, 1, yämiTäTawn
ከሚመስለው, 1, kämimäsläw
ቶፌትን, 1, tofetn
በተዘጋ, 1, bätäzäga
አስተምርና, 1, 'ästämrna
ሻማያ, 1, šamaya
ለፈረሶችና, 1, läfäräsočna
ትሰግዳላችሁ, 1, tsägdalačhu
በላችም, 1, bälačm
ጐዳች, 1, gʷädač
መሞትን, 1, mämotn
ያስገኘቻቸውንም, 1, yasgäñäčačäwnm
ስርቅ, 1, srq
የኤፍሮንን, 1, yä'efronn
ልኬሃለሁ, 1, lkehalähu
ማጥራት, 1, maTrat
አጋባኋፅት, 1, 'ägabaḫʷaṩt
ሐርቦናን, 1, ħärbonan
አታሳድር, 1, 'ätasadr
ፈርጦችን, 1, färTočn
ይሞታሉም, 1, ymotalum
ብትመኛትም, 1, btmäñatm
እየጐተተ, 1, 'yägʷätätä
ሚላላይ, 1, milalay
ሸንግሎአልና, 1, šänglo'älna
መልክተኞቹም, 1, mälktäñočum
ቀበርሁት, 1, qäbärhut
ሻጭዎችንም, 1, šaČwočnm
እፈራማለሁ, 1, 'färamalähu
ይጨነቅባታል, 1, yČänäqbatal
ያላጸናሁ, 1, yalaṣänahu
ከየድንጋዩም, 1, käyädngayum
ሳይገታ, 1, saygäta
ይቆይልሃል, 1, yqoylhal
ከካሌብም, 1, käkalebm
ባውቅ, 1, bawq
የአሂሳሚክን, 1, yä'ähisamikn
በሚገሥጽህም, 1, bämigäśṣhm
መጓደዱም, 1, mägʷadädum
የምትሸከም, 1, yämtšäkäm
አመሰግንህ, 1, 'ämäsägnh
አለማምለካችሁ, 1, 'älämamläkačhu
ያዛል, 1, yazal
ሁከተኛና, 1, hukätäñana
በበዓላትም, 1, bäbäʕalatm
ወስከምት, 1, wäskämt
በችግርም, 1, bäčgrm
ለይረሕም, 1, läyräħm
አሳላፊው, 1, 'äsalafiw
እመኛለሁ, 1, 'mäñalähu
ከእጄና, 1, kä'ǧena
ከረግረግም, 1, kärägrägm
የጠላቶችሽ, 1, yäTälatočš
ለማሰማት, 1, lämasämat
በረትህን, 1, bäräthn
የማያውቁህ, 1, yämayawquh
አሳርፍብሃለሁ, 1, 'äsarfbhalähu
እንዲናቅም, 1, 'ndinaqm
ዘረፋም, 1, zäräfam
በምትታገሱበት, 1, bämttagäsubät
ተመሰቃቅለ, 1, tämäsäqaqlä
ይውገራት, 1, ywgärat
የሚያጣ, 1, yämiyaTa
ለአሥሪኤል, 1, lä'äśri'el
ዝቅተኞችና, 1, zqtäñočna
አክብደህብኛልና, 1, 'äkbdähbñalna
ለሄኔሲፎሩም, 1, lähenesiforum
ዋጋህን, 1, wagahn
ይጠብቅህ, 1, yTäbqh
አለቆቻቸውን, 1, 'äläqočačäwn
የሚፈታት, 1, yämifätat
ተረዳሁ, 1, tärädahu
አቀረቀርሁ, 1, 'äqäräqärhu
የሚደግፉ, 1, yämidägfu
ካመንን, 1, kamänn
የዖዛዝ, 1, yäʕozaz
ዓመፃንስ, 1, ʕamäṩans
የኡር, 1, yä'ur
አጠራችኋለሁ, 1, 'äTäračḫʷalähu
ልብስስ, 1, lbss
አንቀላፍታም, 1, 'änqälaftam
የምታደርገኝ, 1, yämtadärgäñ
መሰከሩለት, 1, mäsäkärulät
የቀሎዔ, 1, yäqäloʕe
ማለትና, 1, malätna
ሸክላዎች, 1, šäklawoč
በሎይድ, 1, bäloyd
ታስጨንቃለህን, 1, tasČänqalähn
ከማመስገን, 1, kämamäsgän
ወደሚገድሉአት, 1, wädämigädlu'ät
ትጠባበቀውም, 1, tTäbabäqäwm
መዝገቦች, 1, mäzgäboč
ተፈቅዶላችኋልን, 1, täfäqdolačḫʷaln
እናፍቃለሁና, 1, 'nafqalähuna
ባትሠሩበት, 1, batśärubät
መታበዩ, 1, mätabäyu
አይበላምና, 1, 'äybälamna
ይገርፈዋል, 1, ygärfäwal
እንዳትጸጸት, 1, 'ndatṣäṣät
መሣርያውን, 1, mäśaryawn
ምሽጉንም, 1, mšgunm
ማደሪያቸውም, 1, madäriyačäwm
እጥልበት, 1, 'Tlbät
እንዳይቆጥረኝ, 1, 'ndayqoTräñ
እንዳልያዝሁት, 1, 'ndalyazhut
ራእይንና, 1, ra'ynna
የዒርናሐሽንም, 1, yäʕirnaħäšnm
እናስጠራው, 1, 'nasTäraw
ላያችሁ, 1, layačhu
አትናወጥም, 1, 'ätnawäTm
የምትገባው, 1, yämtgäbaw
ዕብደትን, 1, ʕbdätn
ከርኵሰታቸው, 1, kärkʷsätačäw
ምልክትህ, 1, mlkth
መውሰድሽ, 1, mäwsädš
አለቅነቱ, 1, 'äläqnätu
ላኩለት, 1, lakulät
ጠባቂዬም, 1, Täbaqiyem
የልቅሶአቸውን, 1, yälqso'äčäwn
የኔርያን, 1, yäneryan
እንይም, 1, 'nym
ሰብስቡለት, 1, säbsbulät
አጥፍተዋልና, 1, 'äTftäwalna
የርኅራኄ, 1, yärḫraḫe
በንጥቂያው, 1, bänTqiyaw
ቀንድና, 1, qändna
በበለሲቱ, 1, bäbäläsitu
በማሰሮአቸው, 1, bämasäro'äčäw
አጠናጠንሁም, 1, 'äTänaTänhum
ዘንጋቸውም, 1, zängačäwm
ዮያሪብ, 1, yoyarib
አሣፍን, 1, 'äśafn
ያሰማራዋልን, 1, yasämarawaln
ጸልሞን, 1, ṣälmon
አጣፍጠው, 1, 'äTafTäw
ከታናሾቹ, 1, kätanašoču
በትኖአል, 1, bätno'äl
ትካዜዬ, 1, tkazeye
የቆሳም, 1, yäqosam
ሊያይም, 1, liyaym
ሲለወጥ, 1, siläwäT
እፈርድ, 1, 'färd
ከትያጥሮን, 1, kätyaTron
የለብኛም, 1, yäläbñam
በኀጥእ, 1, bäḫäT'
ተርትራ, 1, tärtra
የቀመጣል, 1, yäqämäTal
እንደማይሞላ, 1, 'ndämaymola
ትሰርቃላችሁ, 1, tsärqalačhu
ታረክሰዋለህና, 1, taräksäwalähna
አይበቁም, 1, 'äybäqum
ተቀደሱም, 1, täqädäsum
አዳራሽዋን, 1, 'ädarašwan
ይለቀማልን, 1, yläqämaln
መዳብም, 1, mädabm
አያሳርፉም, 1, 'äyasarfum
ርኩሰትም, 1, rkusätm
የሚያዩህ, 1, yämiyayuh
ከተሞችሽም, 1, kätämočšm
የማላውቅ, 1, yämalawq
በአርካውያንም, 1, bä'ärkawyanm
ትኩር, 1, tkur
አመለጡ, 1, 'ämäläTu
በድህነቴ, 1, bädhnäte
ይቀድሱታል, 1, yqädsutal
በትናጋዬ, 1, bätnagaye
ጌድሶንና, 1, gedsonna
በእንቅብ, 1, bä'nqb
ለንጉሣቸው, 1, länguśačäw
በመዳራታቸው, 1, bämädaratačäw
አስቀርታለች, 1, 'äsqärtaläč
ተጠምቶ, 1, täTämto
በዳዋት, 1, bädawat
አጥንቶቻችሁንም, 1, 'äTntočačhunm
እንዲፈሩና, 1, 'ndifäruna
ብርቱይቱ, 1, brtuytu
ሰይፎቻቸው, 1, säyfočačäw
አይከራከር, 1, 'äykärakär
ይሳለቁብሻል, 1, ysaläqubšal
ፍቅሩም, 1, fqrum
የማዝዝህንም, 1, yämazzhnm
ያላችሁም, 1, yalačhum
ፍጻሜን, 1, fṣamen
ኢዮቤድ, 1, 'iyobed
አሳየች, 1, 'äsayäč
ለዋጋዬ, 1, läwagaye
እየጠነከረ, 1, 'yäTänäkärä
ሙሾም, 1, mušom
እንዲበዛላቸውም, 1, 'ndibäzalačäwm
እየዘለለም, 1, 'yäzäläläm
ያንቀጠቀጠ, 1, yanqäTäqäTä
የሕፃንነትን, 1, yäħṩannätn
ታቀና, 1, taqäna
ይመጣበታልና, 1, ymäTabätalna
የጲርዓቶናዊውም, 1, yäPirʕatonawiwm
ከንፈራቸውን, 1, känfäračäwn
አንድዶም, 1, 'änddom
አንበሳውንና, 1, 'änbäsawnna
ተቋጠሩ, 1, täqʷaTäru
የደረቃችሁ, 1, yädäräqačhu
እንደተጠራህ, 1, 'ndätäTärah
ማከማቻዎቹም, 1, makämačawočum
በሚበሉበት, 1, bämibälubät
ቍጥራቸውንም, 1, qʷTračäwnm
አትቆጣኝ, 1, 'ätqoTañ
ቢፈልገኝ, 1, bifälgäñ
ምስኪኖች, 1, mskinoč
ሰባበሩአቸው, 1, säbabäru'äčäw
ለአለቆችና, 1, lä'äläqočna
የመረጥሁህ, 1, yämäräThuh
የታጠበ, 1, yätaTäbä
የወሰድሁትን, 1, yäwäsädhutn
ይሸጣል, 1, yšäTal
ብራያ, 1, braya
አይከቱም, 1, 'äykätum
ሞሳሕና, 1, mosaħna
ሊቆጥራቸው, 1, liqoTračäw
ፈዳያን, 1, fädayan
ጌትንና, 1, getnna
በመቀጥቀጥዋ, 1, bämäqäTqäTwa
አይገዙም, 1, 'äygäzum
ከማርታ, 1, kämarta
ወይራህም, 1, wäyrahm
ማሰሪያውንም, 1, masäriyawnm
ብንቆይ, 1, bnqoy
በጠላቶችዋ, 1, bäTälatočwa
ዕውሩና, 1, ʕwruna
ሴምም, 1, semm
የሚክደኝን, 1, yämikdäñn
ገልጣ, 1, gälTa
ድህነቱንም, 1, dhnätunm
ለጠጕር, 1, läTägʷr
በብዔልፌጎር, 1, bäbʕelfegor
ያለመለምሁ, 1, yalämälämhu
እንደርስበታለን, 1, 'ndärsbätalän
የፈለገውን, 1, yäfälägäwn
ጫፉን, 1, Čafun
እየተጉ, 1, 'yätägu
ከከባዱም, 1, käkäbadum
የልጆችዋንስ, 1, yälǧočwans
ትናገሪያለሽ, 1, tnagäriyaläš
ወሬዋ, 1, wärewa
አበራላቸው, 1, 'äbäralačäw
ወደዱህ, 1, wädäduh
ከፈለጋችሁ, 1, käfälägačhu
የሞዓባዊውን, 1, yämoʕabawiwn
የታዘዝኸውን, 1, yätazäzKäwn
የኤርማፍ, 1, yä'ermaf
እወደዋለሁ, 1, 'wädäwalähu
መቀጮ, 1, mäqäČo
በኢቆንዮንም, 1, bä'iqonyonm
አስታውቀውኛልና, 1, 'ästawqäwñalna
ቤትመዓካ, 1, betmäʕaka
እያንሳፈፍሁ, 1, 'yansafäfhu
ከዕዝራ, 1, käʕzra
መውጊያም, 1, mäwgiyam
ትለኵሳለህ, 1, tläkʷsaläh
በርትታችሁም, 1, bärttačhum
በልጆቻችን, 1, bälǧočačn
ብትመሩ, 1, btmäru
በሚገዛ, 1, bämigäza
እንዳታበቅልም, 1, 'ndatabäqlm
አድርገነዋል, 1, 'ädrgänäwal
ጠላቴም, 1, Tälatem
ንጉሣችንን, 1, nguśačnn
እንድሠራለት, 1, 'ndśäralät
በጣዖታቱ, 1, bäTaʕotatu
ቃረ, 1, qarä
በተገለጥሁላቸው, 1, bätägäläThulačäw
እፋረድበት, 1, 'farädbät
መዘዘና, 1, mäzäzäna
የሚያገኛችሁን, 1, yämiyagäñačhun
ሠርታልኛለችና, 1, śärtalñaläčna
ጣታችሁ, 1, Tatačhu
ካልተላኩ, 1, kaltälaku
ቢያንጽ, 1, biyanṣ
ሰፈሮች, 1, säfäroč
ሲፓራም, 1, siparam
ለፊንሐስ, 1, läfinħäs
የሚመክሩት, 1, yämimäkrut
የፋግኤል, 1, yäfag'el
ጠንቃቃ, 1, Tänqaqa
ያስተምረውማል, 1, yastämräwmal
ብላቴኖችንና, 1, blatenočnna
የአኪጦፌልም, 1, yä'äkiTofelm
ስለሚገኝ, 1, slämigäñ
አትውጋቸውም, 1, 'ätwgačäwm
እፈተናለሁ, 1, 'fätänalähu
በመልካችን, 1, bämälkačn
ከመታወቅም, 1, kämätawäqm
እስኪሰናከል, 1, 'skisänakäl
የቴቄምናስን, 1, yäteqemnasn
ይጠግቡማል, 1, yTägbumal
ደረሱለት, 1, däräsulät
ከአንበሳስ, 1, kä'änbäsas
እውቀታቸውንም, 1, 'wqätačäwnm
አስሄዳቸዋለሁ, 1, 'äshedačäwalähu
በእውነቴም, 1, bä'wnätem
በጥፍጥፍ, 1, bäTfTf
የመርዳትና, 1, yämärdatna
በመርዳት, 1, bämärdat
መጫሪያዎችን, 1, mäČariyawočn
በቍጣውስ, 1, bäqʷTaws
ለወይኔ, 1, läwäyne
ከብዶአልና, 1, käbdo'älna
አምኖአል, 1, 'ämno'äl
መሬቱም, 1, märetum
ተመስገው, 1, tämäsgäw
ሲፈተን, 1, sifätän
ተጸየፍሁም, 1, täṣäyäfhum
ታሰኛለህ, 1, tasäñaläh
በጠራኋቸውም, 1, bäTäraḫʷačäwm
ከጥቂቶች, 1, käTqitoč
ባስጣለበት, 1, basTaläbät
በትያጥሮንም, 1, bätyaTronm
ይፈውስሃል, 1, yfäwshal
ያመለክታሉና, 1, yamäläktaluna
እንዳትኖሩ, 1, 'ndatnoru
መሕላን, 1, mäħlan
በወደረኛው, 1, bäwädäräñaw
አተዋረጂምና, 1, 'ätäwaräǧimna
አትንጫጩ, 1, 'ätnČaČu
የአይጦችን, 1, yä'äyTočn
አልተከፈሉም, 1, 'ältäkäfälum
ይርሳ, 1, yrsa
የተፈወሰው, 1, yätäfäwäsäw
አትሞታልና, 1, 'ätmotalna
ወግታ, 1, wägta
የሺምሮን, 1, yäšimron
የኃይልና, 1, yäḫaylna
ሾሙአቸው, 1, šomu'äčäw
ከሄኖኅ, 1, kähenoḫ
መልካምነትዋን, 1, mälkamnätwan
አብዙ, 1, 'äbzu
ማረግ, 1, maräg
ወዳጅነቱ, 1, wädaǧnätu
ማድጋዎቹን, 1, madgawočun
ከላጩት, 1, kälaČut
ተለይተዋል, 1, täläytäwal
የሩማ, 1, yäruma
ዘመንሽንም, 1, zämänšnm
በዓላቶቻችሁን, 1, bäʕalatočačhun
በምንቸትና, 1, bämnčätna
በሰወርኸኝ, 1, bäsäwärKäñ
በረታበት, 1, bärätabät
ከደናግል, 1, kädänagl
ቤትራ, 1, betra
የላችሁምን, 1, yälačhumn
እዘጋለሁ, 1, 'zägalähu
ሲዎን, 1, siwon
አልሸሸገውም, 1, 'älšäšägäwm
የወረደስ, 1, yäwärädäs
እንደሚያበቅል, 1, 'ndämiyabäql
አደላድላቸዋለሁም, 1, 'ädäladlačäwalähum
አዝዞአት, 1, 'äzzo'ät
ተሰቅለው, 1, täsäqläw
ከስስት, 1, kässt
ተነድፌ, 1, tänädfe
አይዘልፍምን, 1, 'äyzälfmn
የሚቀመጡትንና, 1, yämiqämäTutnna
ከመጽሐፉ, 1, kämäṣħäfu
እንደምመስል, 1, 'ndämmäsl
ውርደታችንም, 1, wrdätačnm
አስተዋቸዋል, 1, 'ästäwačäwal
ያደርጋችሁ, 1, yadärgačhu
በቂርዮት, 1, bäqiryot
የጣፈጠውን, 1, yäTafäTäwn
የከተማውን, 1, yäkätämawn
እንዲታጠብ, 1, 'nditaTäb
የሚናገርበት, 1, yäminagärbät
ተጫወተው, 1, täČawätäw
ባያስጠነቅቅ, 1, bayasTänäqq
ተወግዳለችና, 1, täwägdaläčna
ታባርራቸዋለሁ, 1, tabarračäwalähu
ቍጥራችሁ, 1, qʷTračhu
ብትነካው, 1, btnäkaw
እስክነግር, 1, 'sknägr
ደርሰባቸው, 1, därsäbačäw
አቃጥዬ, 1, 'äqaTye
ተመትቶአል, 1, tämätto'äl
ይጎዳበታል, 1, ygodabätal
የመቄዳ, 1, yämäqeda
ያልሰሙ, 1, yalsämu
አፍርቶአልና, 1, 'äfrto'älna
አትነሣምም, 1, 'ätnäśamm
የምትወጣ, 1, yämtwäTa
ሊያገኛት, 1, liyagäñat
ሊፈነዳ, 1, lifänäda
ክብደት, 1, kbdät
ኑፋቄን, 1, nufaqen
እፈውሳቸውማለሁ, 1, 'fäwsačäwmalähu
ለመረቡ, 1, lämäräbu
ነሥተው, 1, näśtäw
አንገቱንም, 1, 'ängätunm
ከሚደረግበት, 1, kämidärägbät
በደሉኝ, 1, bädäluñ
የማስተዋል, 1, yämastäwal
ስለተፈታተኑት, 1, slätäfätatänut
ባለመድኃኒቶችም, 1, balämädḫanitočm
እስኪያደርጋቸው, 1, 'skiyadärgačäw
የምንመላለስ, 1, yämnmälaläs
ታወርዳቸዋለህ, 1, tawärdačäwaläh
ስንዴም, 1, sndem
ያላንበረከኩትን, 1, yalanbäräkäkutn
አጠጣቸዋለሁ, 1, 'äTäTačäwalähu
ዓብዶንን, 1, ʕabdonn
ከሌዋዊውያን, 1, kälewawiwyan
የደሴቶች, 1, yädäsetoč
ለማያልፍም, 1, lämayalfm
በእጅጉም, 1, bä'ǧgum
ጀልባይቱ, 1, ǧälbaytu
በመታጠቂያህም, 1, bämätaTäqiyahm
ህም, 1, hm
ካዩትም, 1, kayutm
ለዘወትርም, 1, läzäwätrm
ፈጨሁት, 1, fäČähut
አማቴ, 1, 'ämate
ደስታችንም, 1, dästačnm
ይነግረዋልን, 1, ynägräwaln
አስረገጥኸን, 1, 'äsrägäTKän
ያዝዛልና, 1, yazzalna
ዮአዳን, 1, yo'ädan
በማጕበጥ, 1, bämagʷbäT
አድቅቆአቸዋልና, 1, 'ädqqo'äčäwalna
ዲቃሎችን, 1, diqaločn
ከመቅጣት, 1, kämäqTat
ቢያነሣብህ, 1, biyanäśabh
በታሰሩ, 1, bätasäru
ማሰማርያና, 1, masämaryana
ከምሰጣት, 1, kämsäTat
ትነሣለችና, 1, tnäśaläčna
ትታበያላችሁ, 1, ttabäyalačhu
ትጋቱም, 1, tgatum
ከቅምጥልነት, 1, käqmTlnät
የእርሱንና, 1, yä'rsunna
አፈርሳትካውያን, 1, 'äfärsatkawyan
ሜሪባ, 1, meriba
ማጉ, 1, magu
ትሆኛቸዋለሽ, 1, thoñačäwaläš
ካልባዘኑቱ, 1, kalbazänutu
የጋለሞታም, 1, yägalämotam
ቅቤን, 1, qben
መንፈሳዊውን, 1, mänfäsawiwn
የወጉትም, 1, yäwägutm
ይሾካሾኩብኛል, 1, yšokašokubñal
አሐሽታሪን, 1, 'äħäštarin
በጸርታንም, 1, bäṣärtanm
በጢስ, 1, bäTis
ተሞላና, 1, tämolana
ደክሞአልና, 1, däkmo'älna
ሊያጥብና, 1, liyaTbna
በፍርግያም, 1, bäfrgyam
በዝባዦች, 1, bäzbažoč
ማንነህ, 1, mannäh
አኔን, 1, 'änen
የመጡም, 1, yämäTum
መበለቶችንም, 1, mäbälätočnm
ዛላውን, 1, zalawn
አልጠየቁም, 1, 'älTäyäqum
ሳንበተንም, 1, sanbätänm
ባናደርግ, 1, banadärg
ከሚቀመጥባቸው, 1, kämiqämäTbačäw
ተታልላ, 1, tätalla
አጥቶአልና, 1, 'äTto'älna
ያፈልሱታል, 1, yafälsutal
ጥገብ, 1, Tgäb
የተከልሁትንም, 1, yätäkälhutnm
የሚበልጥና, 1, yämibälTna
መረቀውም, 1, märäqäwm
ሲገፉ, 1, sigäfu
አይቻላቸውም, 1, 'äyčalačäwm
ጎረቤቱንም, 1, goräbetunm
ልምላሜውም, 1, lmlamewm
የድካምህንም, 1, yädkamhnm
ከፈሉስ, 1, käfälus
ገዛበትም, 1, gäzabätm
ራሰ, 1, rasä
እንደሚያከብሩት, 1, 'ndämiyakäbrut
መላጨት, 1, mälaČät
እቀርጻለሁ, 1, 'qärṣalähu
ከገሊላው, 1, kägälilaw
ሸሽተህ, 1, šäštäh
የማይቀጣው, 1, yämayqäTaw
ምኵራብና, 1, mkʷrabna
ከላከው, 1, kälakäw
የልብህንም, 1, yälbhnm
ከኤሉስም, 1, kä'elusm
በጊንጦች, 1, bäginToč
አይታችሁትማል, 1, 'äytačhutmal
የእግሬንም, 1, yä'grenm
ለማስቀረት, 1, lämasqärät
መዛርሙርቱ, 1, mäzarmurtu
ስለቱን, 1, slätun
መታሰቢያቸውም, 1, mätasäbiyačäwm
ልክትና, 1, lktna
